confidence,correct,target,prediction,snr_db
0.90445185,True,2,2,6.0
0.99188155,True,9,9,16.0
0.99188906,True,7,7,14.0
0.7223827,False,4,5,-6.0
0.99081296,True,3,3,10.0
0.99055016,True,4,4,2.0
0.581499,False,10,1,2.0
0.66954464,True,1,1,8.0
0.97203946,True,5,5,-6.0
0.9926762,True,3,3,2.0
0.99328506,True,6,6,-6.0
0.9893317,True,3,3,-2.0
0.39566478,True,0,0,-6.0
0.99132407,True,6,6,16.0
0.9584705,True,2,2,12.0
0.575186,False,10,1,10.0
0.8279128,True,0,0,-2.0
0.98828995,True,5,5,4.0
0.9913372,True,6,6,14.0
0.9927677,True,3,3,-4.0
0.9951385,True,3,3,-2.0
0.99087954,True,7,7,6.0
0.9929166,True,0,0,14.0
0.53445107,True,1,1,-2.0
0.9910886,True,9,9,8.0
0.98986137,True,7,7,6.0
0.4505694,False,9,0,-4.0
0.98871875,True,0,0,6.0
0.9915161,True,6,6,14.0
0.99207026,True,6,6,12.0
0.7474141,True,5,5,-2.0
0.9916471,True,6,6,8.0
0.9917787,True,0,0,10.0
0.9922854,True,0,0,2.0
0.9908387,True,9,9,6.0
0.57554114,False,9,0,0.0
0.9819748,True,2,2,0.0
0.9905641,True,4,4,4.0
0.99016833,True,3,3,18.0
0.6417415,True,1,1,4.0
0.6042921,False,1,10,-2.0
0.9288725,True,4,4,-6.0
0.9918344,True,9,9,6.0
0.53888,False,8,7,-6.0
0.6607722,False,10,1,4.0
0.992312,True,0,0,14.0
0.98945636,True,7,7,14.0
0.9923701,True,9,9,18.0
0.9891817,True,3,3,16.0
0.96786046,True,2,2,2.0
0.9899602,True,4,4,6.0
0.99181646,True,7,7,10.0
0.9910417,True,6,6,-6.0
0.95826644,True,2,2,-2.0
0.57371986,True,1,1,16.0
0.9914172,True,6,6,0.0
0.5513161,False,10,1,6.0
0.9914513,True,3,3,18.0
0.9923739,True,6,6,-4.0
0.5636491,True,1,1,-6.0
0.93096346,True,3,3,0.0
0.93784785,False,7,8,8.0
0.99178517,True,4,4,10.0
0.61513716,False,10,1,-4.0
0.68795633,True,1,1,6.0
0.9928047,True,3,3,12.0
0.9672184,True,3,3,-2.0
0.990747,True,8,8,2.0
0.6788968,False,5,4,-6.0
0.99211085,True,9,9,14.0
0.96707916,True,5,5,-4.0
0.9921921,True,6,6,8.0
0.9916072,True,4,4,10.0
0.991034,True,5,5,16.0
0.94448066,True,2,2,12.0
0.9884416,True,10,10,18.0
0.9914648,True,0,0,2.0
0.9903514,True,6,6,0.0
0.99194545,True,9,9,6.0
0.9923895,True,8,8,8.0
0.5593014,True,1,1,4.0
0.57270163,False,10,1,18.0
0.9919065,True,8,8,4.0
0.6413359,True,1,1,-4.0
0.99107504,True,4,4,6.0
0.7114021,False,0,2,-6.0
0.99244046,True,8,8,18.0
0.9132975,True,7,7,-4.0
0.9783239,True,10,10,10.0
0.9891824,True,0,0,18.0
0.99209607,True,4,4,16.0
0.99198943,True,8,8,8.0
0.99207157,True,6,6,8.0
0.63695496,True,1,1,2.0
0.9902772,True,6,6,-4.0
0.9911971,True,0,0,16.0
0.6737039,False,10,1,8.0
0.7073383,True,0,0,-2.0
0.53771055,True,5,5,2.0
0.46158314,False,5,2,-6.0
0.98435915,True,5,5,0.0
0.56493974,True,1,1,12.0
0.98580325,True,4,4,-4.0
0.99183404,True,8,8,14.0
0.99393445,True,6,6,2.0
0.9918467,True,4,4,10.0
0.98967886,True,3,3,14.0
0.58934903,True,9,9,-2.0
0.9935759,True,5,5,2.0
0.4761207,False,0,7,-2.0
0.99231696,True,8,8,-2.0
0.9914179,True,3,3,6.0
0.9928837,True,8,8,4.0
0.9423001,True,2,2,0.0
0.9910014,True,0,0,16.0
0.9912573,True,0,0,18.0
0.9845999,True,0,0,0.0
0.93954843,False,6,2,-2.0
0.9898698,True,6,6,2.0
0.9929986,True,0,0,2.0
0.5990504,True,1,1,-4.0
0.64059967,True,1,1,0.0
0.99288416,True,9,9,10.0
0.9909223,True,6,6,12.0
0.9223583,True,2,2,16.0
0.67189974,True,1,1,-6.0
0.9905518,True,7,7,8.0
0.99381787,True,4,4,0.0
0.9926167,True,0,0,14.0
0.99289674,True,5,5,14.0
0.9906102,True,7,7,2.0
0.9890906,True,7,7,16.0
0.93291545,True,2,2,14.0
0.99219865,True,3,3,2.0
0.72350836,False,10,1,2.0
0.56263065,False,10,1,8.0
0.5607867,True,1,1,10.0
0.9927337,True,6,6,0.0
0.797642,True,5,5,-4.0
0.98980767,True,6,6,10.0
0.9904974,True,4,4,12.0
0.5679714,True,1,1,10.0
0.9268827,True,2,2,4.0
0.9925882,True,0,0,8.0
0.99321544,True,0,0,2.0
0.99397993,True,6,6,4.0
0.85748404,True,2,2,8.0
0.99000835,True,4,4,18.0
0.9929182,True,0,0,10.0
0.7988456,False,10,5,-6.0
0.9923332,True,6,6,10.0
0.9894471,True,5,5,4.0
0.7568151,True,1,1,12.0
0.9916334,True,3,3,16.0
0.64176214,True,1,1,4.0
0.98896563,True,4,4,18.0
0.99239033,True,3,3,-2.0
0.92748064,True,2,2,-6.0
0.9924062,True,9,9,10.0
0.6223728,False,7,9,-6.0
0.9935801,True,5,5,6.0
0.61159074,True,1,1,10.0
0.9918446,True,3,3,10.0
0.5724493,False,10,1,6.0
0.98952776,True,8,8,-2.0
0.96745616,True,10,10,14.0
0.99119216,True,7,7,16.0
0.9914409,True,8,8,14.0
0.99010056,True,7,7,10.0
0.54149055,False,10,1,6.0
0.99168104,True,3,3,14.0
0.9903943,True,6,6,-4.0
0.99231577,True,4,4,2.0
0.99331105,True,4,4,-2.0
0.9918684,True,6,6,0.0
0.36031643,False,0,4,-4.0
0.99220055,True,3,3,12.0
0.99297863,True,5,5,0.0
0.5852066,True,1,1,18.0
0.56904405,True,1,1,18.0
0.9827823,True,5,5,2.0
0.5271162,True,1,1,-2.0
0.9881342,True,3,3,16.0
0.99194133,True,5,5,8.0
0.66894436,True,1,1,0.0
0.99277943,True,3,3,14.0
0.9941811,True,6,6,8.0
0.9924011,True,7,7,14.0
0.9932132,True,9,9,4.0
0.9927073,True,5,5,8.0
0.99124724,True,3,3,-4.0
0.942907,True,2,2,-2.0
0.95121616,True,2,2,12.0
0.96897227,True,7,7,-2.0
0.99098116,True,7,7,2.0
0.46632674,True,9,9,-6.0
0.71062624,True,1,1,6.0
0.71796733,True,1,1,2.0
0.38252604,False,3,0,-6.0
0.8203045,True,2,2,0.0
0.843273,True,7,7,-6.0
0.9922267,True,5,5,18.0
0.9901142,True,3,3,2.0
0.9904389,True,4,4,6.0
0.99445665,True,5,5,16.0
0.9681119,True,2,2,10.0
0.99057055,True,10,10,14.0
0.9910692,True,3,3,12.0
0.99040985,True,6,6,6.0
0.9922341,True,3,3,0.0
0.99306643,True,8,8,6.0
0.99217105,True,0,0,8.0
0.54603404,True,9,9,-2.0
0.99365354,True,9,9,2.0
0.9930875,True,5,5,18.0
0.9084646,True,2,2,10.0
0.9918325,True,6,6,6.0
0.9883448,True,3,3,18.0
0.88710755,True,8,8,-4.0
0.9883745,True,7,7,4.0
0.9909594,True,4,4,2.0
0.9918143,True,0,0,8.0
0.81497306,True,2,2,16.0
0.99352986,True,10,10,18.0
0.9904021,True,4,4,16.0
0.9901878,True,7,7,8.0
0.99054307,True,8,8,14.0
0.5687101,False,10,1,18.0
0.99397284,True,3,3,12.0
0.9903137,True,7,7,18.0
0.99217427,True,9,9,14.0
0.98595375,True,3,3,18.0
0.9922184,True,9,9,6.0
0.99163836,True,3,3,6.0
0.9906058,True,4,4,4.0
0.98673755,True,4,4,-2.0
0.9924676,True,6,6,4.0
0.9899828,True,7,7,8.0
0.9520349,True,4,4,-6.0
0.9924771,True,7,7,18.0
0.99093926,True,0,0,6.0
0.8998377,True,5,5,-6.0
0.96163183,True,2,2,16.0
0.5632571,False,10,1,8.0
0.99137807,True,6,6,-4.0
0.5820476,True,1,1,10.0
0.82471436,True,7,7,-6.0
0.99124557,True,5,5,12.0
0.9926664,True,8,8,6.0
0.99151564,True,6,6,14.0
0.9921704,True,0,0,10.0
0.9246811,True,2,2,10.0
0.94154674,True,10,10,0.0
0.9907866,True,3,3,2.0
0.97960436,True,7,7,14.0
0.99180025,True,8,8,18.0
0.99328846,True,10,10,8.0
0.9907274,True,6,6,-2.0
0.9925178,True,8,8,18.0
0.50328517,True,10,10,-2.0
0.99152327,True,6,6,0.0
0.90944934,True,2,2,16.0
0.79815626,True,1,1,14.0
0.99206686,True,6,6,6.0
0.9907987,True,3,3,8.0
0.90312666,True,2,2,8.0
0.95129955,True,2,2,-2.0
0.99161935,True,5,5,4.0
0.98279184,True,9,9,0.0
0.9878861,True,7,7,18.0
0.95942396,True,9,9,-2.0
0.65989995,False,10,1,-2.0
0.99347275,True,4,4,4.0
0.9925943,True,0,0,4.0
0.6118204,True,10,10,2.0
0.99094486,True,0,0,2.0
0.60641986,False,0,4,-6.0
0.987473,True,3,3,2.0
0.71358645,True,9,9,0.0
0.99217165,True,6,6,16.0
0.7467627,True,1,1,12.0
0.9925884,True,4,4,0.0
0.99262357,True,6,6,18.0
0.9923609,True,6,6,8.0
0.94688976,True,2,2,4.0
0.99186945,True,6,6,8.0
0.7477243,True,2,2,4.0
0.99124724,True,9,9,8.0
0.70749605,False,10,1,16.0
0.98942393,True,7,7,4.0
0.99437994,True,5,5,4.0
0.99085265,True,0,0,14.0
0.9899194,True,3,3,8.0
0.56451845,False,9,0,-4.0
0.9901726,True,8,8,12.0
0.9135298,True,8,8,-6.0
0.99212766,True,0,0,16.0
0.9915589,True,3,3,6.0
0.63911515,True,1,1,0.0
0.9900317,True,0,0,4.0
0.98992425,True,4,4,8.0
0.6039189,False,10,1,18.0
0.9873031,True,0,0,6.0
0.9860254,True,5,5,0.0
0.9031921,True,7,7,10.0
0.9866349,True,5,5,12.0
0.7255737,False,8,7,4.0
0.9913238,True,9,9,0.0
0.5401951,True,0,0,-4.0
0.9925452,True,8,8,0.0
0.99246734,True,3,3,8.0
0.6077821,True,1,1,4.0
0.99293244,True,5,5,16.0
0.99278426,True,6,6,-2.0
0.9920604,True,9,9,8.0
0.63680744,True,1,1,10.0
0.99053407,True,3,3,16.0
0.99302226,True,8,8,-2.0
0.9570941,True,3,3,-2.0
0.991774,True,4,4,6.0
0.5048117,False,10,1,-2.0
0.9937143,True,0,0,4.0
0.9965252,True,5,5,10.0
0.5316605,False,10,1,0.0
0.992642,True,9,9,8.0
0.6083796,False,0,9,-4.0
0.99154145,True,7,7,8.0
0.90406585,False,0,2,-6.0
0.98373276,True,7,7,0.0
0.9921937,True,4,4,18.0
0.99108785,True,3,3,14.0
0.9922138,True,6,6,2.0
0.9926266,True,5,5,2.0
0.7574797,False,1,10,2.0
0.9911795,True,4,4,0.0
0.9754346,True,2,2,18.0
0.9940568,True,3,3,12.0
0.99175924,True,3,3,4.0
0.9361127,True,2,2,16.0
0.9941235,True,4,4,0.0
0.9899581,True,8,8,0.0
0.9906001,True,4,4,6.0
0.992762,True,6,6,4.0
0.99048644,True,3,3,16.0
0.6324458,True,9,9,-4.0
0.566155,True,9,9,-4.0
0.9922632,True,0,0,8.0
0.645832,False,10,1,0.0
0.99404776,True,5,5,18.0
0.95072865,True,2,2,12.0
0.9871264,True,0,0,0.0
0.9897445,True,6,6,-2.0
0.9731774,True,7,7,-4.0
0.99063104,True,6,6,-4.0
0.9025283,True,3,3,-4.0
0.99093,True,5,5,16.0
0.9927152,True,5,5,6.0
0.99187535,True,3,3,18.0
0.99152863,True,6,6,8.0
0.979167,True,2,2,0.0
0.9900017,True,0,0,18.0
0.99403965,True,6,6,-4.0
0.9890131,True,8,8,2.0
0.9909554,True,7,7,2.0
0.99183464,True,3,3,4.0
0.61589605,True,1,1,8.0
0.9483676,True,2,2,10.0
0.96899486,False,0,9,-2.0
0.9350118,True,2,2,-4.0
0.99217165,True,6,6,18.0
0.99197125,True,0,0,8.0
0.99084795,True,4,4,18.0
0.9611993,True,2,2,12.0
0.5674117,False,10,1,18.0
0.99412537,True,10,10,4.0
0.9916037,True,4,4,0.0
0.5691628,True,1,1,18.0
0.6559834,True,7,7,-4.0
0.5078935,True,10,10,-6.0
0.60840344,True,1,1,-2.0
0.62255317,False,7,8,12.0
0.54808784,False,10,1,8.0
0.9900484,True,5,5,4.0
0.9601597,True,2,2,8.0
0.9918937,True,8,8,-4.0
0.9233494,True,2,2,12.0
0.99346715,True,3,3,0.0
0.99084187,True,4,4,0.0
0.9906378,True,4,4,8.0
0.9732667,True,2,2,0.0
0.9899365,True,8,8,12.0
0.9904721,True,10,10,10.0
0.9915799,True,6,6,8.0
0.9917721,True,8,8,18.0
0.9886497,True,3,3,14.0
0.99119747,True,8,8,10.0
0.9232202,True,5,5,-2.0
0.9930166,True,8,8,12.0
0.9925655,True,3,3,8.0
0.99358785,True,8,8,-6.0
0.99143445,True,0,0,18.0
0.9928832,True,8,8,8.0
0.9888494,True,4,4,10.0
0.9928718,True,9,9,18.0
0.9913419,True,0,0,4.0
0.99212897,True,5,5,2.0
0.99255943,True,6,6,18.0
0.57295734,True,1,1,14.0
0.9938075,True,8,8,-2.0
0.991488,True,3,3,16.0
0.6716085,False,10,1,-6.0
0.989144,True,3,3,18.0
0.9631314,True,2,2,-6.0
0.6440544,True,1,1,10.0
0.9898783,True,7,7,18.0
0.9913414,True,5,5,0.0
0.6903111,True,0,0,-2.0
0.9694151,True,2,2,12.0
0.99105024,True,4,4,18.0
0.9920946,True,9,9,12.0
0.99137235,True,0,0,16.0
0.56714916,False,10,1,18.0
0.99242026,True,0,0,18.0
0.9916481,True,7,7,4.0
0.99214387,True,6,6,16.0
0.62946856,False,10,1,6.0
0.846427,False,0,9,-4.0
0.56793547,False,10,1,18.0
0.9904259,True,0,0,6.0
0.99289906,True,5,5,10.0
0.99320704,True,4,4,18.0
0.9537796,True,2,2,10.0
0.9317787,True,2,2,0.0
0.9916659,True,9,9,12.0
0.99148446,True,4,4,0.0
0.3554276,False,0,4,-6.0
0.9618666,True,2,2,6.0
0.72930807,False,8,7,-2.0
0.9903985,True,7,7,18.0
0.9099124,True,2,2,0.0
0.98872596,True,4,4,14.0
0.5054573,True,2,2,18.0
0.9890308,True,6,6,-6.0
0.98772484,True,10,10,2.0
0.9926946,True,5,5,4.0
0.5529616,True,1,1,10.0
0.9226054,True,5,5,-2.0
0.99226534,True,9,9,6.0
0.9749878,False,3,2,-6.0
0.9914021,True,6,6,14.0
0.99403375,True,4,4,-2.0
0.99209774,True,6,6,4.0
0.9894559,True,0,0,18.0
0.90665025,True,5,5,2.0
0.9921474,True,4,4,14.0
0.9916099,True,0,0,2.0
0.94014436,True,2,2,-4.0
0.5409384,False,0,9,-4.0
0.9933689,True,0,0,14.0
0.880938,True,9,9,0.0
0.98689854,True,7,7,10.0
0.9905324,True,7,7,16.0
0.98808515,True,6,6,18.0
0.966214,True,3,3,-2.0
0.9403576,True,2,2,6.0
0.8224601,False,1,10,2.0
0.9907006,True,8,8,10.0
0.9885959,True,8,8,-4.0
0.99018645,True,6,6,-2.0
0.57530147,True,1,1,6.0
0.9932996,True,6,6,4.0
0.9921267,True,7,7,10.0
0.9914888,True,4,4,-2.0
0.9911942,True,8,8,-6.0
0.9930878,True,5,5,10.0
0.7667059,True,2,2,2.0
0.85310096,True,1,1,2.0
0.9911583,True,9,9,18.0
0.8271661,True,5,5,0.0
0.96009606,True,3,3,-4.0
0.98895115,True,0,0,8.0
0.9916837,True,6,6,6.0
0.991487,True,4,4,6.0
0.9800085,True,4,4,-2.0
0.36026102,False,9,2,-6.0
0.9915911,True,5,5,-2.0
0.99291843,True,4,4,6.0
0.8518333,True,2,2,10.0
0.9930949,True,0,0,18.0
0.9903841,True,8,8,16.0
0.9898337,True,3,3,12.0
0.99314755,True,8,8,2.0
0.5665194,False,10,1,18.0
0.99198157,True,6,6,12.0
0.9912717,True,4,4,16.0
0.5471559,False,10,1,-6.0
0.9926433,True,9,9,4.0
0.992767,True,6,6,10.0
0.5743777,False,10,1,4.0
0.9917761,True,6,6,18.0
0.99128085,True,7,7,0.0
0.99273056,True,6,6,2.0
0.99101263,True,0,0,6.0
0.99102217,True,6,6,6.0
0.99085945,True,4,4,-2.0
0.606507,False,10,1,12.0
0.9359712,True,10,10,2.0
0.9922879,True,9,9,14.0
0.9894037,True,8,8,10.0
0.992444,True,4,4,2.0
0.7360558,True,9,9,-4.0
0.9790692,True,5,5,-4.0
0.7359524,True,3,3,-6.0
0.9878686,True,10,10,10.0
0.9913589,True,5,5,16.0
0.5588113,True,10,10,-4.0
0.5336406,True,1,1,0.0
0.992254,True,9,9,8.0
0.9930266,True,5,5,6.0
0.9320724,True,2,2,14.0
0.9920482,True,7,7,16.0
0.9912281,True,8,8,-2.0
0.99030393,True,10,10,10.0
0.9683335,True,2,2,4.0
0.57641506,False,10,1,18.0
0.8805356,True,2,2,-6.0
0.9921192,True,10,10,16.0
0.9906675,True,4,4,6.0
0.93737286,True,2,2,0.0
0.94421214,True,2,2,12.0
0.99419457,True,5,5,12.0
0.99081486,True,5,5,6.0
0.99217105,True,4,4,10.0
0.9880586,True,6,6,-6.0
0.5183749,False,10,1,-6.0
0.9911146,True,8,8,2.0
0.9781716,True,7,7,18.0
0.9908846,True,8,8,14.0
0.74029386,True,1,1,18.0
0.99093974,True,6,6,-6.0
0.9849621,True,5,5,12.0
0.9926669,True,9,9,16.0
0.9843912,True,5,5,2.0
0.9293813,True,2,2,4.0
0.99182653,True,6,6,18.0
0.9908668,True,8,8,10.0
0.9911889,True,0,0,10.0
0.79758394,True,8,8,12.0
0.99212545,True,9,9,18.0
0.99023706,True,8,8,2.0
0.99194723,True,10,10,6.0
0.63503224,False,10,1,2.0
0.97153264,True,2,2,12.0
0.9910445,True,6,6,18.0
0.9902596,True,3,3,2.0
0.9922396,True,0,0,18.0
0.9557773,True,2,2,8.0
0.99194825,True,9,9,16.0
0.7958335,False,3,9,-6.0
0.9935607,True,6,6,-4.0
0.56901544,False,10,1,6.0
0.99110365,True,7,7,2.0
0.99161536,True,0,0,18.0
0.99288964,True,8,8,-4.0
0.9917469,True,6,6,8.0
0.5834127,False,0,9,-4.0
0.9924009,True,6,6,18.0
0.99034965,True,0,0,6.0
0.99310017,True,9,9,0.0
0.94807905,False,9,2,4.0
0.926726,True,2,2,2.0
0.6246342,True,1,1,0.0
0.5684079,False,10,1,18.0
0.98184305,True,8,8,0.0
0.99118,True,6,6,4.0
0.9892063,True,4,4,12.0
0.67731637,False,10,1,18.0
0.99243903,True,6,6,8.0
0.9931124,True,4,4,10.0
0.5677367,True,1,1,14.0
0.98949707,True,4,4,18.0
0.9923369,True,4,4,12.0
0.993814,True,9,9,18.0
0.9903888,True,4,4,14.0
0.6560575,True,1,1,12.0
0.99040765,True,6,6,10.0
0.58819187,False,1,2,-6.0
0.9290152,True,2,2,14.0
0.9920521,True,6,6,-2.0
0.68280816,True,1,1,18.0
0.99274206,True,4,4,0.0
0.83567446,True,1,1,12.0
0.9937715,True,6,6,10.0
0.9906384,True,4,4,18.0
0.9649366,True,8,8,0.0
0.95809734,True,2,2,16.0
0.88268274,True,2,2,2.0
0.99330187,True,6,6,4.0
0.99128586,True,0,0,2.0
0.99157387,True,0,0,18.0
0.9872459,True,7,7,0.0
0.782679,False,3,2,-6.0
0.5732184,False,10,1,14.0
0.8775509,True,2,2,10.0
0.96129465,False,10,5,-4.0
0.9922828,True,8,8,6.0
0.99030745,True,3,3,18.0
0.99283844,True,9,9,10.0
0.57276136,True,1,1,16.0
0.991659,True,9,9,14.0
0.9906915,True,8,8,4.0
0.9915549,True,4,4,10.0
0.5793649,False,10,1,14.0
0.99397767,True,5,5,-2.0
0.9544809,True,2,2,10.0
0.8907812,True,1,1,14.0
0.5337122,True,9,9,-4.0
0.94051075,True,2,2,2.0
0.9892509,True,10,10,14.0
0.5385797,True,1,1,8.0
0.98282987,True,7,7,-6.0
0.9936108,True,5,5,16.0
0.99254286,True,3,3,2.0
0.9548242,True,4,4,-6.0
0.99283797,True,6,6,-2.0
0.9875503,True,7,7,6.0
0.5808357,False,10,1,4.0
0.9927983,True,5,5,14.0
0.99206173,True,9,9,4.0
0.99285126,True,6,6,2.0
0.9543051,True,2,2,14.0
0.99071854,True,10,10,12.0
0.9825716,True,7,7,4.0
0.96769774,False,3,2,14.0
0.99103093,True,8,8,10.0
0.99161315,True,4,4,0.0
0.9917978,True,8,8,0.0
0.9909169,True,3,3,16.0
0.9875942,True,5,5,16.0
0.8615166,True,2,2,16.0
0.99118596,True,8,8,4.0
0.9824327,False,8,7,-6.0
0.993932,True,9,9,10.0
0.6023071,True,1,1,-2.0
0.72291917,True,1,1,18.0
0.5636017,False,10,1,12.0
0.5085802,False,0,8,16.0
0.9913085,True,0,0,4.0
0.5926125,False,10,1,6.0
0.9913936,True,6,6,12.0
0.99198854,True,8,8,10.0
0.99233514,True,8,8,8.0
0.9920643,True,6,6,6.0
0.58806133,True,1,1,10.0
0.92644525,True,2,2,8.0
0.99318403,True,6,6,6.0
0.99107516,True,10,10,18.0
0.95957,True,2,2,4.0
0.62264013,False,10,1,4.0
0.98490787,True,8,8,-4.0
0.9922603,True,0,0,18.0
0.9631591,True,2,2,12.0
0.96351165,True,2,2,14.0
0.57513183,False,9,0,-2.0
0.99204004,True,9,9,4.0
0.9955864,True,4,4,-2.0
0.892634,True,1,1,18.0
0.9865804,True,7,7,14.0
0.57223046,True,1,1,16.0
0.994925,True,10,10,6.0
0.99206173,True,9,9,4.0
0.9909614,True,3,3,4.0
0.99188226,True,6,6,10.0
0.99161154,True,4,4,2.0
0.9707826,True,4,4,-2.0
0.83026606,True,2,2,16.0
0.980433,True,5,5,10.0
0.9921051,True,0,0,6.0
0.99063677,True,10,10,8.0
0.92447007,False,3,2,0.0
0.9912567,True,4,4,10.0
0.9930736,True,9,9,16.0
0.9904992,True,7,7,18.0
0.8508045,False,4,5,-6.0
0.9914113,True,8,8,16.0
0.9617438,True,2,2,18.0
0.9356702,True,2,2,18.0
0.7315153,False,4,0,-6.0
0.98935986,True,5,5,6.0
0.99114543,True,9,9,14.0
0.5615612,True,1,1,-6.0
0.99326575,True,9,9,10.0
0.9488642,True,10,10,2.0
0.9946707,True,5,5,8.0
0.6732222,True,1,1,8.0
0.9914915,True,7,7,2.0
0.99084926,True,0,0,18.0
0.99280846,True,9,9,10.0
0.9170398,True,8,8,2.0
0.9821814,True,5,5,-4.0
0.9900115,True,6,6,0.0
0.9909078,True,5,5,10.0
0.54555225,True,1,1,4.0
0.99199206,True,3,3,6.0
0.86761165,True,10,10,8.0
0.9917828,True,6,6,8.0
0.586854,False,10,1,16.0
0.9913748,True,10,10,12.0
0.9829921,True,10,10,16.0
0.97732085,True,7,7,8.0
0.992019,True,7,7,10.0
0.742239,True,0,0,-2.0
0.77669144,True,5,5,2.0
0.991446,True,7,7,10.0
0.9922994,True,8,8,12.0
0.989956,True,8,8,18.0
0.99082994,True,6,6,0.0
0.67026913,True,1,1,-6.0
0.99403113,True,5,5,18.0
0.9930032,True,9,9,0.0
0.99274445,True,8,8,-2.0
0.875362,True,2,2,-6.0
0.9927741,True,6,6,0.0
0.6736013,True,5,5,-6.0
0.5024458,False,0,9,-4.0
0.9492609,True,2,2,-4.0
0.9949982,True,5,5,0.0
0.9920441,True,0,0,4.0
0.71611214,False,9,2,-6.0
0.9905343,True,3,3,10.0
0.6213963,False,10,1,12.0
0.93736,True,4,4,-4.0
0.6862506,True,1,1,14.0
0.99203837,True,4,4,2.0
0.9524181,True,2,2,16.0
0.7708431,True,1,1,18.0
0.6393554,False,10,1,-2.0
0.98832804,True,3,3,-2.0
0.7260977,True,1,1,-6.0
0.99091864,True,0,0,0.0
0.9891829,True,7,7,16.0
0.99237275,True,4,4,18.0
0.98933905,True,3,3,0.0
0.9549695,True,2,2,10.0
0.99196386,True,4,4,6.0
0.92262995,False,8,7,-6.0
0.77797604,False,3,6,-4.0
0.617504,True,1,1,16.0
0.93497056,True,2,2,4.0
0.9922271,True,7,7,14.0
0.9903805,True,6,6,4.0
0.60847104,False,10,1,2.0
0.6929547,True,1,1,10.0
0.99532855,True,4,4,-2.0
0.9917269,True,3,3,6.0
0.9915257,True,4,4,18.0
0.9914902,True,3,3,18.0
0.6188865,False,0,7,0.0
0.9926845,True,6,6,0.0
0.9877149,True,10,10,18.0
0.9859336,True,5,5,4.0
0.98868525,True,5,5,-4.0
0.57634753,True,1,1,14.0
0.76932025,False,9,0,-4.0
0.9915936,True,8,8,2.0
0.5704706,False,10,1,-4.0
0.9885069,True,7,7,-2.0
0.62664163,True,9,9,-4.0
0.53153026,True,3,3,-6.0
0.9816226,True,9,9,8.0
0.9912561,True,4,4,18.0
0.5826408,False,10,1,0.0
0.99144673,True,4,4,8.0
0.9814766,True,7,7,2.0
0.9896917,True,7,7,8.0
0.9929804,True,3,3,6.0
0.9904862,True,6,6,-6.0
0.99182034,True,6,6,16.0
0.9924419,True,6,6,18.0
0.99092287,True,4,4,6.0
0.9914016,True,6,6,12.0
0.9919606,True,6,6,2.0
0.9253935,True,2,2,12.0
0.5861951,True,1,1,12.0
0.9920157,True,8,8,0.0
0.9904935,True,7,7,6.0
0.79701865,False,9,0,-2.0
0.99277604,True,0,0,14.0
0.99167305,True,3,3,14.0
0.9454023,True,6,6,-6.0
0.7117913,True,4,4,-6.0
0.9693721,True,7,7,-2.0
0.9925541,True,5,5,18.0
0.991152,True,5,5,6.0
0.51314473,True,1,1,2.0
0.9370646,True,2,2,4.0
0.58178616,False,10,1,8.0
0.6762082,True,0,0,-4.0
0.93611187,True,2,2,8.0
0.9919017,True,5,5,10.0
0.98892653,True,8,8,-2.0
0.66132504,False,10,1,-6.0
0.93481153,True,2,2,-4.0
0.9613366,True,8,8,14.0
0.9909108,True,7,7,4.0
0.9750733,True,9,9,0.0
0.9913863,True,9,9,10.0
0.9901434,True,5,5,16.0
0.9438034,True,2,2,-6.0
0.9921238,True,7,7,12.0
0.99058366,True,7,7,14.0
0.83727837,True,7,7,-6.0
0.99137324,True,8,8,0.0
0.94743514,True,2,2,10.0
0.9408446,True,2,2,18.0
0.9937914,True,5,5,8.0
0.9335469,True,2,2,14.0
0.98361063,True,7,7,-6.0
0.9874763,True,9,9,0.0
0.9923644,True,6,6,14.0
0.9873562,True,4,4,6.0
0.9838891,True,5,5,16.0
0.9929773,True,8,8,-4.0
0.99243826,True,3,3,10.0
0.9922597,True,3,3,4.0
0.9905787,True,7,7,16.0
0.97794706,True,7,7,-4.0
0.99181646,True,9,9,10.0
0.99308515,True,3,3,2.0
0.9921678,True,4,4,14.0
0.99069476,True,8,8,16.0
0.9919887,True,0,0,14.0
0.99312055,True,8,8,-2.0
0.99177706,True,9,9,10.0
0.99138665,True,3,3,-4.0
0.993359,True,9,9,12.0
0.9346676,True,2,2,8.0
0.99110365,True,6,6,4.0
0.99103373,True,4,4,10.0
0.8436826,True,9,9,0.0
0.99224114,True,4,4,12.0
0.9780914,True,7,7,-6.0
0.98859745,True,7,7,6.0
0.55658895,True,1,1,10.0
0.9885267,True,4,4,12.0
0.6552738,True,1,1,-2.0
0.9712177,True,10,10,14.0
0.9926817,True,9,9,12.0
0.99325013,True,5,5,0.0
0.99103266,True,6,6,-4.0
0.5754688,True,1,1,16.0
0.6142685,True,1,1,-2.0
0.9921227,True,9,9,6.0
0.93590724,True,2,2,2.0
0.988189,True,0,0,0.0
0.9906759,True,0,0,12.0
0.9906455,True,5,5,16.0
0.9914452,True,5,5,8.0
0.670383,True,0,0,-4.0
0.99386495,True,5,5,12.0
0.55985487,True,1,1,12.0
0.95232296,True,2,2,-4.0
0.98445064,True,8,8,-4.0
0.99292165,True,7,7,-6.0
0.721524,False,10,1,8.0
